instrument_id,symbol,strike,underlying_symbol_1,underlying_symbol_2,underlying_symbol_3,underlying_symbol_4,underlying_symbol_5,underlying_symbol_6,expiry,execution_style,option_type,underlying_spot_1,underlying_spot_2,underlying_spot_3,underlying_spot_4,underlying_spot_5,underlying_spot_6,underlying_vol_1,underlying_vol_2,underlying_vol_3,underlying_vol_4,underlying_vol_5,underlying_vol_6,corr_11,corr_12,corr_13,corr_14,corr_15,corr_16,corr_21,corr_22,corr_23,corr_24,corr_25,corr_26,corr_31,corr_32,corr_33,corr_34,corr_35,corr_36,corr_41,corr_42,corr_43,corr_44,corr_45,corr_46,corr_51,corr_52,corr_53,corr_54,corr_55,corr_56,corr_61,corr_62,corr_63,corr_64,corr_65,corr_66,earliest_date,latest_date,payoff_at_expiry,npv
9d5cf2dbe5634e4399d9d05d,BSK-AAPL-ABBV-AXP-BRK-GS-HON,332.049988,AAPL,ABBV,AXP,BRK,GS,HON,3,American,Put,154.156158,150.163986,173.620361,332.549988,320.29599,184.022583,0.2434,0.1829,0.3042,0.1604,0.3025,0.156,0,-0.124555426,0.63016198,0.445328793,0.040711218,-0.104516176,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.535645766,0.63016198,0.319510022,0,0.828167368,0.321063726,0.266669462,0.445328793,0.625928756,0.828167368,0,0.339224114,0.479624807,0.040711218,0.402876011,0.321063726,0.339224114,0,0.849705282,-0.104516176,0.535645766,0.266669462,0.479624807,0.849705282,0,3,6,TRUE,115.9361962
24dcd4c446ac4960b436728b,BSK-AAPL-ABBV-AXP-BRK-GS-HD,149.663986,AAPL,ABBV,AXP,BRK,GS,HD,12,American,Call,154.156158,150.163986,173.620361,332.549988,320.29599,320.093292,0.2434,0.1829,0.3042,0.1604,0.3025,0.3121,0,-0.124555426,0.63016198,0.445328793,0.040711218,0.117156435,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.51712751,0.63016198,0.319510022,0,0.828167368,0.321063726,0.447425435,0.445328793,0.625928756,0.828167368,0,0.339224114,0.584964037,0.040711218,0.402876011,0.321063726,0.339224114,0,0.754213624,0.117156435,0.51712751,0.447425435,0.584964037,0.754213624,0,6,12,TRUE,84.02233502
7da3504f001a47f88015c408,BSK-AAPL-ABBV-AXP-BRK-GS-INTC,42.4049,AAPL,ABBV,AXP,BRK,GS,INTC,12,European,Call,154.156158,150.163986,173.620361,332.549988,320.29599,42.9049,0.2434,0.1829,0.3042,0.1604,0.3025,0.3744,0,-0.124555426,0.63016198,0.445328793,0.040711218,0.52758872,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.068617571,0.63016198,0.319510022,0,0.828167368,0.321063726,0.48934475,0.445328793,0.625928756,0.828167368,0,0.339224114,0.565791532,0.040711218,0.402876011,0.321063726,0.339224114,0,-0.424362653,0.52758872,0.068617571,0.48934475,0.565791532,-0.424362653,0,3,12,TRUE,147.1408359
fed444df60cb4557bc979b0d,BSK-AAPL-ABBV-AXP-BRK-GS-JNJ,149.663986,AAPL,ABBV,AXP,BRK,GS,JNJ,6,American,Call,154.156158,150.163986,173.620361,332.549988,320.29599,171.498871,0.2434,0.1829,0.3042,0.1604,0.3025,0.1548,0,-0.124555426,0.63016198,0.445328793,0.040711218,-0.100186188,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.494227063,0.63016198,0.319510022,0,0.828167368,0.321063726,-0.040021057,0.445328793,0.625928756,0.828167368,0,0.339224114,0.387617237,0.040711218,0.402876011,0.321063726,0.339224114,0,-0.096993621,-0.100186188,0.494227063,-0.040021057,0.387617237,-0.096993621,0,9,12,TRUE,61.45802925
174169b36cbd42dea4e73f8f,BSK-AAPL-ABBV-AXP-BRK-GS-JPM,127.748947,AAPL,ABBV,AXP,BRK,GS,JPM,12,European,Call,154.156158,150.163986,173.620361,332.549988,320.29599,128.248947,0.2434,0.1829,0.3042,0.1604,0.3025,0.2985,0,-0.124555426,0.63016198,0.445328793,0.040711218,-0.017878348,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.652057572,0.63016198,0.319510022,0,0.828167368,0.321063726,0.605321083,0.445328793,0.625928756,0.828167368,0,0.339224114,0.659221101,0.040711218,0.402876011,0.321063726,0.339224114,0,0.777511289,-0.017878348,0.652057572,0.605321083,0.659221101,0.777511289,0,3,6,TRUE,75.57223397
1b7b3f6f6f954df691ee28b3,BSK-AAPL-ABBV-AXP-BRK-GS-KO,57.850071,AAPL,ABBV,AXP,BRK,GS,KO,3,European,Call,154.156158,150.163986,173.620361,332.549988,320.29599,58.350071,0.2434,0.1829,0.3042,0.1604,0.3025,0.1484,0,-0.124555426,0.63016198,0.445328793,0.040711218,0.19621437,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.390797381,0.63016198,0.319510022,0,0.828167368,0.321063726,0.255041324,0.445328793,0.625928756,0.828167368,0,0.339224114,0.422885256,0.040711218,0.402876011,0.321063726,0.339224114,0,0.18565472,0.19621437,0.390797381,0.255041324,0.422885256,0.18565472,0,6,12,TRUE,138.8889761
f47dad247fb14f3485c23f6c,BSK-AAPL-ABBV-AXP-BRK-GS-MSFT,332.049988,AAPL,ABBV,AXP,BRK,GS,MSFT,3,American,Put,154.156158,150.163986,173.620361,332.549988,320.29599,284.360321,0.2434,0.1829,0.3042,0.1604,0.3025,0.2636,0,-0.124555426,0.63016198,0.445328793,0.040711218,0.822912508,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.04758467,0.63016198,0.319510022,0,0.828167368,0.321063726,0.701782602,0.445328793,0.625928756,0.828167368,0,0.339224114,0.590802848,0.040711218,0.402876011,0.321063726,0.339224114,0,-0.122769563,0.822912508,0.04758467,0.701782602,0.590802848,-0.122769563,0,6,9,FALSE,101.6318938
83edb3d2d4464140bdbea0f9,BSK-AAPL-ABBV-AXP-BRK-GS-ORCL,78.72261,AAPL,ABBV,AXP,BRK,GS,ORCL,9,European,Call,154.156158,150.163986,173.620361,332.549988,320.29599,79.22261,0.2434,0.1829,0.3042,0.1604,0.3025,0.2353,0,-0.124555426,0.63016198,0.445328793,0.040711218,0.115988477,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.547050846,0.63016198,0.319510022,0,0.828167368,0.321063726,0.569678152,0.445328793,0.625928756,0.828167368,0,0.339224114,0.567639731,0.040711218,0.402876011,0.321063726,0.339224114,0,0.793204284,0.115988477,0.547050846,0.569678152,0.567639731,0.793204284,0,3,6,FALSE,118.4577918
de76a3eece3445aa93f8a1f6,BSK-AAPL-ABBV-AXP-BRK-GS-PG,332.049988,AAPL,ABBV,AXP,BRK,GS,PG,12,European,Put,154.156158,150.163986,173.620361,332.549988,320.29599,146.502274,0.2434,0.1829,0.3042,0.1604,0.3025,0.1592,0,-0.124555426,0.63016198,0.445328793,0.040711218,0.278871185,-0.124555426,0,0.319510022,0.625928756,0.402876011,0.616843643,0.63016198,0.319510022,0,0.828167368,0.321063726,0.521591875,0.445328793,0.625928756,0.828167368,0,0.339224114,0.749902023,0.040711218,0.402876011,0.321063726,0.339224114,0,0.192536897,0.278871185,0.616843643,0.521591875,0.749902023,0.192536897,0,3,12,FALSE,125.0610245
01d6704f0c8342e797aff2cc,BSK-AAPL-ABBV-AXP-BRK-HON-HD,149.663986,AAPL,ABBV,AXP,BRK,HON,HD,6,European,Call,154.156158,150.163986,173.620361,332.549988,184.022583,320.093292,0.2434,0.1829,0.3042,0.1604,0.156,0.3121,0,-0.124555426,0.63016198,0.445328793,-0.104516176,0.117156435,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.51712751,0.63016198,0.319510022,0,0.828167368,0.266669462,0.447425435,0.445328793,0.625928756,0.828167368,0,0.479624807,0.584964037,-0.104516176,0.535645766,0.266669462,0.479624807,0,0.791485736,0.117156435,0.51712751,0.447425435,0.584964037,0.791485736,0,6,12,TRUE,66.33932115
15f543074f834080918a076d,BSK-AAPL-ABBV-AXP-BRK-HON-INTC,42.4049,AAPL,ABBV,AXP,BRK,HON,INTC,3,American,Call,154.156158,150.163986,173.620361,332.549988,184.022583,42.9049,0.2434,0.1829,0.3042,0.1604,0.156,0.3744,0,-0.124555426,0.63016198,0.445328793,-0.104516176,0.52758872,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.068617571,0.63016198,0.319510022,0,0.828167368,0.266669462,0.48934475,0.445328793,0.625928756,0.828167368,0,0.479624807,0.565791532,-0.104516176,0.535645766,0.266669462,0.479624807,0,-0.236791048,0.52758872,0.068617571,0.48934475,0.565791532,-0.236791048,0,6,12,FALSE,126.4504387
52988c2a8db249b08a8a38ab,BSK-AAPL-ABBV-AXP-BRK-HON-JNJ,149.663986,AAPL,ABBV,AXP,BRK,HON,JNJ,12,European,Call,154.156158,150.163986,173.620361,332.549988,184.022583,171.498871,0.2434,0.1829,0.3042,0.1604,0.156,0.1548,0,-0.124555426,0.63016198,0.445328793,-0.104516176,-0.100186188,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.494227063,0.63016198,0.319510022,0,0.828167368,0.266669462,-0.040021057,0.445328793,0.625928756,0.828167368,0,0.479624807,0.387617237,-0.104516176,0.535645766,0.266669462,0.479624807,0,0.228585287,-0.100186188,0.494227063,-0.040021057,0.387617237,0.228585287,0,3,12,FALSE,40.7676321
91f8dcb0acf3461faf71f4d3,BSK-AAPL-ABBV-AXP-BRK-HON-JPM,332.049988,AAPL,ABBV,AXP,BRK,HON,JPM,6,American,Put,154.156158,150.163986,173.620361,332.549988,184.022583,128.248947,0.2434,0.1829,0.3042,0.1604,0.156,0.2985,0,-0.124555426,0.63016198,0.445328793,-0.104516176,-0.017878348,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.652057572,0.63016198,0.319510022,0,0.828167368,0.266669462,0.605321083,0.445328793,0.625928756,0.828167368,0,0.479624807,0.659221101,-0.104516176,0.535645766,0.266669462,0.479624807,0,0.759227229,-0.017878348,0.652057572,0.605321083,0.659221101,0.759227229,0,3,9,TRUE,148.3148473
488e76ae0e724fefae9d9a9c,BSK-AAPL-ABBV-AXP-BRK-HON-KO,57.850071,AAPL,ABBV,AXP,BRK,HON,KO,9,American,Call,154.156158,150.163986,173.620361,332.549988,184.022583,58.350071,0.2434,0.1829,0.3042,0.1604,0.156,0.1484,0,-0.124555426,0.63016198,0.445328793,-0.104516176,0.19621437,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.390797381,0.63016198,0.319510022,0,0.828167368,0.266669462,0.255041324,0.445328793,0.625928756,0.828167368,0,0.479624807,0.422885256,-0.104516176,0.535645766,0.266669462,0.479624807,0,0.427939617,0.19621437,0.390797381,0.255041324,0.422885256,0.427939617,0,3,12,FALSE,113.9579793
6102c5aa182641ccab87374e,BSK-AAPL-ABBV-AXP-BRK-HON-MSFT,149.663986,AAPL,ABBV,AXP,BRK,HON,MSFT,9,American,Call,154.156158,150.163986,173.620361,332.549988,184.022583,284.360321,0.2434,0.1829,0.3042,0.1604,0.156,0.2636,0,-0.124555426,0.63016198,0.445328793,-0.104516176,0.822912508,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.04758467,0.63016198,0.319510022,0,0.828167368,0.266669462,0.701782602,0.445328793,0.625928756,0.828167368,0,0.479624807,0.590802848,-0.104516176,0.535645766,0.266669462,0.479624807,0,-0.110488226,0.822912508,0.04758467,0.701782602,0.590802848,-0.110488226,0,9,12,TRUE,58.29658068
efa25c822912490cb1d0fa14,BSK-AAPL-ABBV-AXP-BRK-HON-ORCL,78.72261,AAPL,ABBV,AXP,BRK,HON,ORCL,6,European,Call,154.156158,150.163986,173.620361,332.549988,184.022583,79.22261,0.2434,0.1829,0.3042,0.1604,0.156,0.2353,0,-0.124555426,0.63016198,0.445328793,-0.104516176,0.115988477,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.547050846,0.63016198,0.319510022,0,0.828167368,0.266669462,0.569678152,0.445328793,0.625928756,0.828167368,0,0.479624807,0.567639731,-0.104516176,0.535645766,0.266669462,0.479624807,0,0.726581684,0.115988477,0.547050846,0.569678152,0.567639731,0.726581684,0,9,12,TRUE,98.24646114
e6d460ee594a4315bde00986,BSK-AAPL-ABBV-AXP-BRK-HON-PG,332.049988,AAPL,ABBV,AXP,BRK,HON,PG,12,European,Put,154.156158,150.163986,173.620361,332.549988,184.022583,146.502274,0.2434,0.1829,0.3042,0.1604,0.156,0.1592,0,-0.124555426,0.63016198,0.445328793,-0.104516176,0.278871185,-0.124555426,0,0.319510022,0.625928756,0.535645766,0.616843643,0.63016198,0.319510022,0,0.828167368,0.266669462,0.521591875,0.445328793,0.625928756,0.828167368,0,0.479624807,0.749902023,-0.104516176,0.535645766,0.266669462,0.479624807,0,0.448931251,0.278871185,0.616843643,0.521591875,0.749902023,0.448931251,0,3,12,FALSE,145.7514216
72d106d0c778443283e6229e,BSK-AAPL-ABBV-AXP-BRK-HD-INTC,332.049988,AAPL,ABBV,AXP,BRK,HD,INTC,6,American,Put,154.156158,150.163986,173.620361,332.549988,320.093292,42.9049,0.2434,0.1829,0.3042,0.1604,0.3121,0.3744,0,-0.124555426,0.63016198,0.445328793,0.117156435,0.52758872,-0.124555426,0,0.319510022,0.625928756,0.51712751,0.068617571,0.63016198,0.319510022,0,0.828167368,0.447425435,0.48934475,0.445328793,0.625928756,0.828167368,0,0.584964037,0.565791532,0.117156435,0.51712751,0.447425435,0.584964037,0,-0.032394043,0.52758872,0.068617571,0.48934475,0.565791532,-0.032394043,0,3,12,TRUE,142.6870354
477ae97d90764ed4af803028,BSK-AAPL-ABBV-AXP-BRK-HD-JNJ,149.663986,AAPL,ABBV,AXP,BRK,HD,JNJ,9,American,Call,154.156158,150.163986,173.620361,332.549988,320.093292,171.498871,0.2434,0.1829,0.3042,0.1604,0.3121,0.1548,0,-0.124555426,0.63016198,0.445328793,0.117156435,-0.100186188,-0.124555426,0,0.319510022,0.625928756,0.51712751,0.494227063,0.63016198,0.319510022,0,0.828167368,0.447425435,-0.040021057,0.445328793,0.625928756,0.828167368,0,0.584964037,0.387617237,0.117156435,0.51712751,0.447425435,0.584964037,0,0.223468403,-0.100186188,0.494227063,-0.040021057,0.387617237,0.223468403,0,9,12,FALSE,61.27524594
063bc725c2f04b2a9c8eb13d,BSK-AAPL-ABBV-AXP-BRK-HD-JPM,332.049988,AAPL,ABBV,AXP,BRK,HD,JPM,12,American,Put,154.156158,150.163986,173.620361,332.549988,320.093292,128.248947,0.2434,0.1829,0.3042,0.1604,0.3121,0.2985,0,-0.124555426,0.63016198,0.445328793,0.117156435,-0.017878348,-0.124555426,0,0.319510022,0.625928756,0.51712751,0.652057572,0.63016198,0.319510022,0,0.828167368,0.447425435,0.605321083,0.445328793,0.625928756,0.828167368,0,0.584964037,0.659221101,0.117156435,0.51712751,0.447425435,0.584964037,0,0.711529941,-0.017878348,0.652057572,0.605321083,0.659221101,0.711529941,0,3,6,TRUE,125.6294293
91c0e3bfe9c543bbb2b7ae56,BSK-AAPL-ABBV-AXP-BRK-HD-KO,57.850071,AAPL,ABBV,AXP,BRK,HD,KO,6,American,Call,154.156158,150.163986,173.620361,332.549988,320.093292,58.350071,0.2434,0.1829,0.3042,0.1604,0.3121,0.1484,0,-0.124555426,0.63016198,0.445328793,0.117156435,0.19621437,-0.124555426,0,0.319510022,0.625928756,0.51712751,0.390797381,0.63016198,0.319510022,0,0.828167368,0.447425435,0.255041324,0.445328793,0.625928756,0.828167368,0,0.584964037,0.422885256,0.117156435,0.51712751,0.447425435,0.584964037,0,0.43099657,0.19621437,0.390797381,0.255041324,0.422885256,0.43099657,0,6,12,FALSE,134.4655932
480767b0584d4d24a5425ad3,BSK-AAPL-ABBV-AXP-BRK-HD-MSFT,332.049988,AAPL,ABBV,AXP,BRK,HD,MSFT,3,American,Put,154.156158,150.163986,173.620361,332.549988,320.093292,284.360321,0.2434,0.1829,0.3042,0.1604,0.3121,0.2636,0,-0.124555426,0.63016198,0.445328793,0.117156435,0.822912508,-0.124555426,0,0.319510022,0.625928756,0.51712751,0.04758467,0.63016198,0.319510022,0,0.828167368,0.447425435,0.701782602,0.445328793,0.625928756,0.828167368,0,0.584964037,0.590802848,0.117156435,0.51712751,0.447425435,0.584964037,0,0.199972725,0.822912508,0.04758467,0.701782602,0.590802848,0.199972725,0,6,9,FALSE,101.7789636
bf1606fda59549eaab2bd46a,BSK-AAPL-ABBV-AXP-BRK-HD-ORCL,332.049988,AAPL,ABBV,AXP,BRK,HD,ORCL,3,European,Put,154.156158,150.163986,173.620361,332.549988,320.093292,79.22261,0.2434,0.1829,0.3042,0.1604,0.3121,0.2353,0,-0.124555426,0.63016198,0.445328793,0.117156435,0.115988477,-0.124555426,0,0.319510022,0.625928756,0.51712751,0.547050846,0.63016198,0.319510022,0,0.828167368,0.447425435,0.569678152,0.445328793,0.625928756,0.828167368,0,0.584964037,0.567639731,0.117156435,0.51712751,0.447425435,0.584964037,0,0.75748924,0.115988477,0.547050846,0.569678152,0.567639731,0.75748924,0,3,12,FALSE,131.9696366
bdd2ed5d9b9c42319347814a,BSK-AAPL-ABBV-AXP-BRK-HD-PG,332.049988,AAPL,ABBV,AXP,BRK,HD,PG,6,European,Put,154.156158,150.163986,173.620361,332.549988,320.093292,146.502274,0.2434,0.1829,0.3042,0.1604,0.3121,0.1592,0,-0.124555426,0.63016198,0.445328793,0.117156435,0.278871185,-0.124555426,0,0.319510022,0.625928756,0.51712751,0.616843643,0.63016198,0.319510022,0,0.828167368,0.447425435,0.521591875,0.445328793,0.625928756,0.828167368,0,0.584964037,0.749902023,0.117156435,0.51712751,0.447425435,0.584964037,0,0.54837472,0.278871185,0.616843643,0.521591875,0.749902023,0.54837472,0,3,9,TRUE,122.2679937
653a402f6eb944e0b4e9cb08,BSK-AAPL-ABBV-AXP-BRK-INTC-JNJ,332.049988,AAPL,ABBV,AXP,BRK,INTC,JNJ,12,European,Put,154.156158,150.163986,173.620361,332.549988,42.9049,171.498871,0.2434,0.1829,0.3042,0.1604,0.3744,0.1548,0,-0.124555426,0.63016198,0.445328793,0.52758872,-0.100186188,-0.124555426,0,0.319510022,0.625928756,0.068617571,0.494227063,0.63016198,0.319510022,0,0.828167368,0.48934475,-0.040021057,0.445328793,0.625928756,0.828167368,0,0.565791532,0.387617237,0.52758872,0.068617571,0.48934475,0.565791532,0,0.491045964,-0.100186188,0.494227063,-0.040021057,0.387617237,0.491045964,0,3,12,FALSE,165.2513412
2c80da9ca84a4668bb983c4e,BSK-AAPL-ABBV-AXP-BRK-INTC-JPM,42.4049,AAPL,ABBV,AXP,BRK,INTC,JPM,9,American,Call,154.156158,150.163986,173.620361,332.549988,42.9049,128.248947,0.2434,0.1829,0.3042,0.1604,0.3744,0.2985,0,-0.124555426,0.63016198,0.445328793,0.52758872,-0.017878348,-0.124555426,0,0.319510022,0.625928756,0.068617571,0.652057572,0.63016198,0.319510022,0,0.828167368,0.48934475,0.605321083,0.445328793,0.625928756,0.828167368,0,0.565791532,0.659221101,0.52758872,0.068617571,0.48934475,0.565791532,0,-0.11338057,-0.017878348,0.652057572,0.605321083,0.659221101,-0.11338057,0,9,12,FALSE,116.5929125
d98886b5e20c41c28afe51e4,BSK-AAPL-ABBV-AXP-BRK-INTC-KO,42.4049,AAPL,ABBV,AXP,BRK,INTC,KO,6,American,Call,154.156158,150.163986,173.620361,332.549988,42.9049,58.350071,0.2434,0.1829,0.3042,0.1604,0.3744,0.1484,0,-0.124555426,0.63016198,0.445328793,0.52758872,0.19621437,-0.124555426,0,0.319510022,0.625928756,0.068617571,0.390797381,0.63016198,0.319510022,0,0.828167368,0.48934475,0.255041324,0.445328793,0.625928756,0.828167368,0,0.565791532,0.422885256,0.52758872,0.068617571,0.48934475,0.565791532,0,0.387001632,0.19621437,0.390797381,0.255041324,0.422885256,0.387001632,0,3,6,FALSE,107.6342668
