172.744707,168.846621,156.571696,174.454955,147.033595,122.248850,0.553899,0.261168,0.353508,0.431782,0.962703,0.074313,0.107594,0.699006,0.764331,0.846310,0.624202,0.392138,-0.021400,-0.073599,-0.321712,0.324163,0.230742,0.410610,0.345982,0.669954,0.700281,53.446133,30.002567
209.787406,122.388157,105.105549,233.077304,208.469789,192.777006,0.731925,0.265588,0.390110,0.124455,0.912935,0.171623,0.561885,0.897275,0.791024,0.333632,0.537578,0.552699,0.499357,0.116173,0.232245,0.314382,0.519285,0.093971,0.417976,0.370790,0.812193,33.707154,4.748923
203.251943,149.366629,129.595021,170.037286,167.267353,152.196021,0.195606,0.354081,0.871241,0.411560,0.866175,0.507236,-0.026543,0.028834,0.580492,0.104826,0.404123,0.310118,0.792924,0.667980,0.859364,0.428399,0.671006,-0.348556,0.735220,0.190215,0.709358,3.644012,10.154332
106.414088,186.691324,152.228094,170.410002,199.604783,143.839110,0.037017,0.335656,0.122356,0.992928,0.870996,0.560615,0.828764,0.744815,0.272120,0.571327,0.396958,0.594512,0.411802,0.246945,0.077391,-0.128631,0.162354,0.572020,0.896776,0.825497,0.073817,28.463187,2.930287
226.076052,229.614394,283.378959,144.015902,164.870613,240.247579,0.983269,0.668403,0.987803,0.611269,0.179317,0.907491,0.782555,0.392055,0.360133,0.684916,0.791212,0.339451,-0.351010,0.891010,0.616487,0.203195,0.520127,0.678514,0.237519,0.085876,-0.113393,27.242368,7.660051
122.269293,200.303050,144.394837,178.491683,135.355660,183.273832,0.230495,0.094789,0.879308,0.213627,0.117343,0.139134,0.432543,0.899621,0.817376,0.362645,0.417652,0.665188,0.587759,0.133762,0.099205,0.133932,-0.068221,0.168653,0.281249,0.625680,0.745676,2.184988,91.985364
169.522796,246.157618,157.753391,133.918398,144.139322,175.746285,0.254523,0.141113,0.074043,0.464600,0.426774,0.009721,0.445147,0.374455,0.029369,0.592444,0.524363,0.540704,0.820668,0.058206,0.428130,0.740236,0.914641,0.246526,0.828036,0.474599,-0.207855,38.979915,5.498101
182.250242,146.823054,111.388249,205.700377,126.606926,254.264546,0.382946,0.150104,0.760886,0.127302,0.674619,0.243268,0.605150,-0.099731,0.341245,0.523172,0.448920,0.305231,0.774795,-0.159784,-0.258455,0.370898,0.087484,0.339448,0.782300,0.754693,0.424534,24.800759,88.014479
123.622842,169.193658,160.476047,170.435313,176.567302,161.816990,0.524233,0.811399,0.988136,0.707367,0.746909,0.227697,0.165743,0.555164,0.400887,0.341890,0.160095,0.652899,0.138233,0.931060,0.722694,-0.002510,-0.575994,0.565227,0.739398,0.015804,0.026550,33.155572,26.021011
209.712435,89.441621,163.599087,186.619850,190.149235,126.159741,0.261563,0.771537,0.913791,0.236656,0.182545,0.984775,0.813035,0.071801,0.506155,0.761576,0.445941,0.630707,-0.336255,0.180959,0.837313,0.413087,0.806920,0.653025,0.573606,0.720562,0.691182,10.055784,53.012936
120.497480,148.510125,139.829131,192.206148,132.936140,239.960385,0.313946,0.760049,0.677296,0.195921,0.184533,0.114065,0.450273,0.469927,0.521177,-0.233317,0.729312,0.336450,0.534639,0.654169,0.031980,0.473400,0.192396,-0.160905,0.145163,-0.078782,-0.155624,4.023560,3.001375
177.685495,143.542806,118.862598,186.982158,190.470434,107.615424,0.756698,0.716325,0.155879,0.261020,0.718844,0.219513,0.452791,0.817066,0.597231,0.785747,0.704672,0.603521,0.476865,0.829330,0.292209,0.163128,0.082960,0.316155,0.883122,0.584862,0.564556,44.704907,24.005192
126.639379,219.979792,142.284623,156.644043,132.201586,107.525085,0.888305,0.243506,0.640300,0.573891,0.335707,0.655142,0.637337,0.544312,-0.198076,0.852468,-0.340245,-0.142218,0.109705,-0.099944,0.286778,0.150427,0.724943,0.421653,0.858746,0.566291,0.500597,49.431020,38.482975
108.348648,119.727307,259.233883,235.000931,135.124954,170.237276,0.539825,0.975043,0.076838,0.143082,0.181912,0.756400,0.540773,0.571323,0.691507,0.451376,0.129009,-0.114346,0.296983,0.487091,0.780033,0.196141,0.406361,0.175131,0.531582,0.303973,0.517743,3.510810,2.271662
110.396683,127.006410,170.975253,191.913253,177.171383,208.208822,0.684982,0.520864,0.534909,0.276808,0.341378,0.472590,0.501762,0.477161,0.485396,0.607852,0.442930,0.510796,-0.130112,0.574319,0.755515,0.824573,0.355186,0.152643,0.073505,0.350369,0.535138,34.841934,30.067498
253.464011,243.442154,162.326904,231.681207,202.806009,122.584533,0.400445,0.007445,0.868766,0.308547,0.573129,0.005485,0.330981,0.034194,0.604243,0.638276,0.455772,-0.005409,0.417086,0.208578,-0.220391,0.046604,0.920296,0.537801,0.687697,-0.322562,0.482756,42.082518,5.450165
172.835839,202.411878,233.353651,209.886433,163.551376,130.188390,0.267611,0.038826,0.954715,0.507968,0.267297,0.233972,0.399059,-0.226155,0.775324,0.749236,0.666897,0.777909,0.057701,-0.448297,0.789301,0.406327,0.183340,0.701289,0.614840,0.701114,0.207174,11.414795,10.128530
154.650137,189.002289,219.708742,174.009925,179.568860,282.728652,0.088980,0.766236,0.747477,0.726415,0.125494,0.287465,-0.269089,-0.459001,-0.270297,0.876107,0.287503,0.317550,0.773421,0.074803,0.425841,0.478928,0.123313,0.477253,0.776888,0.302297,0.502955,4.239104,4.057241
188.629088,266.665680,212.131787,124.421016,164.127405,93.410854,0.662719,0.765730,0.900715,0.470126,0.490508,0.020855,0.474376,0.704236,-0.097389,0.555324,-0.029082,0.786455,0.677402,0.531051,0.412300,0.905594,0.800908,0.313724,0.815349,0.613071,0.593885,1.433445,7.322248
213.892409,164.463516,181.743792,226.376418,170.203611,180.931554,0.258826,0.615389,0.080086,0.169148,0.375325,0.043214,0.448534,0.252471,0.703806,-0.238330,-0.131369,0.685910,0.252896,0.875498,0.822398,0.456261,0.329485,0.719279,0.309229,0.566317,0.886771,56.786969,91.987017
147.774204,143.992511,179.479791,164.330044,151.177167,113.099192,0.599953,0.034087,0.843536,0.844110,0.659459,0.872237,-0.111371,0.282795,0.363121,0.464768,-0.272291,0.797001,0.806896,0.099826,0.768229,0.689887,0.104263,0.396361,0.816800,0.509465,0.289596,39.965465,5.004919
241.973800,131.594872,121.018750,188.062131,211.643561,181.807132,0.485567,0.345589,0.546368,0.003555,0.077076,0.250070,-0.233313,-0.181848,0.397678,0.277017,0.724578,0.684819,0.296911,-0.011193,0.371041,-0.020498,0.275312,0.896642,0.618823,0.501780,0.317139,0.003240,88.016282
172.999531,204.505502,167.012149,173.619094,131.216778,149.668453,0.864125,0.703253,0.872704,0.331367,0.706041,0.147792,0.386411,0.798273,0.325547,0.013083,0.732078,0.334052,0.711336,-0.022926,0.640232,0.543935,0.352763,0.006809,0.848428,0.117714,0.690566,5.409382,16.047779
155.356262,117.750440,165.331396,254.142960,125.298843,115.689084,0.348408,0.809448,0.512870,0.798398,0.134095,0.691946,0.461733,0.668957,0.813857,-0.187132,-0.192022,0.189027,0.265848,0.414602,0.526696,-0.081149,0.901379,-0.196758,0.671977,0.708985,-0.286995,44.100112,3.172873
226.327843,161.962716,148.334508,135.858967,228.894300,159.224100,0.820497,0.127335,0.285672,0.211794,0.987026,0.400604,0.787770,0.145694,0.727269,0.962485,0.304934,0.720417,0.773541,0.548946,0.248552,0.347748,0.433081,0.591425,0.553759,0.165461,0.651449,5.669777,44.980286
128.055799,153.063754,202.128272,185.361351,136.138610,188.448091,0.085668,0.853750,0.386874,0.688614,0.239585,0.825008,0.598044,0.610767,0.678982,-0.342735,-0.292058,0.163684,-0.496608,0.172536,0.229097,-0.083724,-0.119789,0.682046,0.759612,0.700583,0.746788,8.509801,4.793897
182.146616,185.125728,199.142730,165.306217,178.044938,210.697968,0.394729,0.219008,0.963527,0.649199,0.688833,0.073953,0.841631,0.591748,0.260003,0.183492,-0.244298,0.649886,0.349806,0.728082,0.665715,0.047236,-0.103805,0.540213,0.040185,0.109961,0.457657,28.672634,10.780282
136.226666,186.877670,176.743627,186.560786,144.003322,175.397544,0.629110,0.379930,0.976076,0.414248,0.998405,0.615878,0.441632,0.840585,0.319897,-0.150290,-0.035142,-0.166235,0.086709,0.407513,0.621814,0.737842,-0.125073,0.247729,0.542762,0.041662,0.891888,29.986200,3.650394
159.257239,236.423280,141.862325,161.278965,116.759268,177.719162,0.174226,0.030889,0.077758,0.485807,0.477839,0.011834,0.606620,-0.158833,0.808321,0.536120,0.602761,0.254258,0.088344,-0.647856,0.703439,0.322676,0.694841,0.919239,0.786917,0.716276,-0.555414,31.097113,3.904845
280.885641,170.508026,142.128269,138.601479,160.386087,105.433478,0.483999,0.526216,0.973555,0.792232,0.362909,0.456959,0.635391,0.629876,0.520413,0.894119,0.200173,0.937928,0.327114,-0.308220,0.812840,0.369835,0.028710,-0.050179,0.517028,0.810716,0.340926,27.866906,61.990879
247.119166,234.326804,146.328021,215.240407,332.375277,138.967587,0.124703,0.858241,0.637895,0.112416,0.315308,0.074422,0.311080,0.514717,0.426095,0.538926,0.615228,0.214603,0.138646,0.497671,-0.507547,-0.283529,0.216571,0.912641,0.330546,-0.309480,0.413990,11.814969,6.111672
112.449917,116.147606,157.179316,147.305979,233.439499,105.541010,0.810512,0.888473,0.892892,0.401165,0.934846,0.321049,0.067694,0.409499,0.363361,0.669110,0.611161,0.864279,0.199704,0.094520,0.454269,0.102919,0.573698,0.412074,0.040927,0.416367,0.944524,4.605722,86.018589
181.038541,253.799885,164.120050,123.441464,175.639347,129.543887,0.472715,0.126313,0.980959,0.298735,0.805047,0.582366,0.583238,0.939817,0.543954,0.523724,0.273366,0.749676,0.121705,0.434095,-0.120784,0.751005,0.660528,0.513037,0.870051,0.673232,0.341170,8.375875,35.786512
224.142170,184.360750,155.529531,176.076078,164.572948,246.957104,0.220758,0.632055,0.026540,0.061561,0.935476,0.993501,0.202980,0.541092,0.704051,0.837066,-0.014673,0.160754,0.811174,0.791229,0.562244,0.765469,0.431339,0.643628,-0.065620,0.803655,0.690539,1.854858,51.008738
152.961454,201.715096,203.202392,306.898863,118.348604,207.787703,0.509971,0.650793,0.541722,0.618158,0.449064,0.894004,0.520042,0.955015,0.855972,0.565203,-0.241568,0.301415,0.494937,0.569996,0.090892,0.612522,0.856378,0.705809,0.060926,0.253562,0.657675,42.407011,74.985156
169.959962,156.181072,209.346145,111.823963,142.445582,168.682537,0.530346,0.711648,0.996189,0.495546,0.044989,0.210045,0.936209,0.792896,0.388189,0.469465,0.723421,0.481415,0.397325,0.472952,0.875017,0.376385,0.592024,0.105158,0.562885,0.529723,0.922378,13.256577,18.777555
146.371017,241.937845,197.195442,135.291262,158.694935,167.801173,0.258785,0.761233,0.450642,0.570776,0.606872,0.886666,0.596281,0.389647,0.310352,0.622638,0.606962,0.586682,0.479404,-0.124837,0.487035,0.294638,0.033190,0.866872,-0.615176,0.113422,-0.397314,21.633094,9.586748
211.442974,178.745203,240.932567,95.607188,264.901464,193.199322,0.923658,0.416509,0.034949,0.888934,0.080249,0.309169,0.325356,0.843552,0.298301,0.347922,0.117496,0.642477,0.876949,0.633475,0.498416,-0.105741,-0.033242,0.928680,-0.061514,0.501341,0.449948,41.166171,2.755459
172.054644,190.246824,150.128329,104.857312,168.702031,144.066503,0.872120,0.658256,0.119750,0.612658,0.918013,0.016154,0.584985,0.576435,0.284068,0.607558,0.341142,0.544428,0.448430,0.806902,0.664256,0.845655,0.818351,0.521483,0.732976,0.278626,0.079308,41.129400,22.991269
105.550056,180.736974,196.715508,156.391753,119.813857,145.796974,0.611361,0.995225,0.632924,0.648034,0.498201,0.274552,0.528629,0.694491,0.320340,0.627252,0.524849,0.172538,0.617403,0.188839,0.898884,0.389654,0.473571,0.286494,0.127417,-0.049517,0.768590,1.095393,4.581351
193.902848,151.882007,165.885635,241.956318,173.151578,174.346889,0.263884,0.323661,0.301006,0.508408,0.499065,0.106670,0.402985,-0.136047,-0.008885,0.129915,0.589227,-0.435414,0.059685,0.589429,0.447899,0.557683,0.425440,-0.275123,0.220626,0.255085,0.296225,8.346029,30.126054
145.795422,136.728409,272.471183,252.005021,196.108889,218.556238,0.238097,0.366358,0.508936,0.686058,0.750047,0.296429,0.654281,0.740372,0.769128,0.863335,0.519578,0.346340,0.222202,-0.030348,0.314615,0.460945,0.725442,-0.186193,-0.018272,-0.495025,-0.217135,11.510038,5.967092
199.254169,89.542196,169.659645,216.882431,213.355299,118.941608,0.843619,0.098060,0.555370,0.611737,0.567642,0.288512,0.453917,0.486798,0.779258,0.731228,0.791317,0.588471,0.544396,0.715669,0.903066,0.633782,0.016640,0.886168,0.599058,0.560862,0.013092,0.036315,10.388564
162.969539,156.802331,163.183931,122.035218,120.928800,174.742435,0.017993,0.910979,0.839081,0.428743,0.295009,0.592982,0.418109,0.589303,0.886444,-0.001826,0.013625,0.744357,0.242240,0.372304,0.709537,0.632233,0.341996,0.918274,0.493390,-0.521365,-0.346078,5.887515,1.810398
128.012441,222.267460,175.544887,152.206338,111.834120,97.517201,0.460521,0.540226,0.247182,0.002838,0.746118,0.492593,0.666551,0.947361,0.895646,0.487076,0.811426,0.273938,0.124157,0.646022,0.342636,0.388495,0.770082,0.841474,0.441354,0.257935,0.374246,26.191173,8.189147
125.084007,85.155865,112.868237,171.769075,118.989854,222.293143,0.343884,0.275295,0.787760,0.628542,0.306777,0.960488,0.230050,0.737950,0.680328,0.498924,-0.126738,0.860701,0.631789,0.061131,0.309087,0.822887,-0.354578,0.217209,-0.098008,0.499148,0.721945,20.296281,91.982408
219.409764,199.140145,212.308186,205.009622,144.827954,136.738287,0.562166,0.240546,0.918776,0.204007,0.331862,0.791469,0.869812,-0.332890,0.422550,0.451919,0.441763,0.230318,0.864036,0.178606,0.304220,-0.276258,0.277961,0.452534,0.953860,0.620196,0.081822,1.954073,5.461467
147.948657,111.497066,158.110346,156.261411,136.172283,190.472955,0.850349,0.911723,0.754771,0.184546,0.970226,0.341806,0.742730,0.127429,-0.258193,0.757026,0.291641,0.509099,0.514526,0.209629,-0.207296,-0.017051,0.596238,0.948166,0.171820,0.867971,0.380158,0.736609,88.016506
113.016552,184.314282,187.872159,138.039310,246.696146,247.736219,0.679956,0.593445,0.196961,0.289683,0.989781,0.583446,0.128731,0.496675,0.743602,0.361778,0.150497,-0.088777,0.700778,0.342309,0.279190,0.594775,0.649921,0.407613,0.771259,-0.027014,0.689593,32.660599,26.130593
115.224453,118.479519,170.180690,165.786167,169.370764,158.722671,0.243021,0.969936,0.391900,0.856090,0.362368,0.190032,0.213279,0.359024,0.682234,0.909919,0.754054,0.317809,0.757882,0.490490,0.614731,0.486466,0.493047,0.650800,0.063535,0.954806,-0.052434,0.034709,53.010306
197.537982,239.770311,116.274730,176.166115,140.882754,224.783586,0.577094,0.407968,0.233722,0.904652,0.234957,0.680824,0.346173,0.159471,0.557137,0.847097,0.289465,0.687761,0.176998,0.126718,0.431114,0.328674,0.722356,0.657583,0.229343,0.663805,0.542778,11.302338,2.661090
222.629328,168.477417,204.141326,172.607797,122.292881,185.927823,0.664770,0.751605,0.672525,0.512960,0.568878,0.619502,0.478683,0.192678,0.613272,0.107970,0.780392,0.157626,0.914712,0.587315,0.788786,0.878475,0.800617,0.914225,0.730343,0.512859,-0.005360,16.846543,24.447700
160.424073,148.334447,164.750782,234.685776,151.881625,180.963188,0.176582,0.125881,0.274910,0.691646,0.476935,0.146292,0.655994,0.511974,0.479947,0.668060,0.663558,-0.510753,0.325201,0.964870,0.543281,0.604341,0.620018,0.189271,0.766304,0.445853,0.486278,0.733577,38.236083
187.781634,261.027628,172.416232,136.023437,221.363380,175.624377,0.073416,0.492370,0.521081,0.223114,0.472528,0.640019,0.628264,-0.130991,0.320321,0.793811,0.579085,0.198472,0.749418,0.783237,0.321136,0.565226,0.122378,0.333450,0.454592,0.641485,0.623441,2.846539,4.218008
134.606252,219.223053,218.078679,219.857072,204.581930,141.167634,0.355936,0.668329,0.117799,0.082431,0.714507,0.972339,0.876199,0.867641,-0.198180,0.717268,0.162607,0.891237,0.133418,0.875765,0.843316,0.899278,0.585705,0.317938,0.828165,-0.113827,0.655199,34.751001,29.988438
135.106936,175.128042,150.085510,182.205684,157.699025,176.064142,0.383368,0.664378,0.819387,0.013957,0.780261,0.000164,0.445823,0.841978,0.994755,0.728652,0.546226,-0.348210,0.567829,-0.499857,0.551356,0.863839,0.443785,0.811198,0.728838,0.572434,0.904464,18.454314,5.273411
225.809690,135.886282,184.205304,306.481686,191.639844,125.323175,0.565241,0.841019,0.835815,0.979113,0.023163,0.003903,0.081685,0.589381,0.431384,0.860718,-0.015492,0.609468,0.187586,0.620653,0.680262,0.786190,0.194548,0.577230,0.766343,0.035553,0.582641,2.827294,10.340377
241.732292,170.307524,133.111780,132.254513,205.173499,178.091411,0.783928,0.799043,0.535490,0.096857,0.900674,0.963187,0.492324,0.321125,0.678510,0.276450,0.422431,0.251789,0.594272,0.355654,0.064936,0.230600,0.884875,0.835524,0.667786,0.163236,0.379019,28.300469,2.848772
164.179210,201.843885,167.595530,174.153647,148.600654,190.699001,0.418443,0.740627,0.435523,0.009473,0.274905,0.725035,0.516186,0.607151,0.355846,0.460752,0.448076,-0.100349,-0.099021,0.609229,0.713032,0.060642,0.360076,0.320611,0.374501,-0.289159,0.446271,18.086585,6.115231
153.197991,279.995342,221.998078,231.231243,168.058296,113.117385,0.800706,0.172708,0.236502,0.086993,0.425128,0.947709,0.620396,0.717193,0.414382,0.589833,0.741594,0.247797,0.473802,0.107444,0.364669,0.430819,0.838250,0.558081,0.113567,0.497872,0.425736,48.300040,91.988287
147.930023,91.571686,209.695760,212.877271,218.440356,141.180140,0.213190,0.014419,0.896515,0.158858,0.586434,0.992070,0.213000,-0.097759,0.445388,0.505701,0.643806,0.649283,0.724617,0.427269,0.478412,0.695468,0.374615,0.598481,0.486221,0.320406,0.722699,13.677002,5.877954
187.353255,137.046571,217.947508,166.650227,118.152369,123.325882,0.548927,0.456535,0.784496,0.616386,0.732262,0.483526,0.784092,0.072614,0.048777,0.144203,0.519423,0.755510,0.760352,0.564233,0.675058,0.362834,-0.391297,0.848952,0.036308,0.178639,0.820488,4.432553,88.018318
153.397522,203.462862,139.122955,205.032155,163.342983,108.127970,0.286658,0.721653,0.716569,0.525135,0.738147,0.486830,0.566199,0.855598,0.425698,0.362986,0.042724,0.439083,0.698402,0.247094,0.706102,0.515371,0.748491,0.264988,-0.318555,0.049944,0.729823,48.837729,16.076114
179.942781,174.970987,205.495225,117.544649,173.688548,182.956655,0.894179,0.574075,0.711770,0.966342,0.789875,0.639404,0.192747,0.035345,0.248352,-0.096529,-0.691131,0.592701,0.048185,0.478113,0.254966,0.817414,0.393339,0.126192,0.066130,0.881986,0.298777,12.412123,2.111535
237.589980,201.160163,187.832599,156.142643,276.890254,94.537346,0.298775,0.680465,0.252158,0.667635,0.274110,0.831209,-0.116542,0.348662,0.478548,0.933834,0.742641,0.040534,0.502006,0.857121,0.648651,0.122030,-0.093093,0.389304,0.842096,0.127459,0.587683,35.955762,44.981078
119.468419,202.991082,198.441452,283.610615,167.203687,227.040353,0.499991,0.951163,0.089213,0.484872,0.741029,0.527590,0.110170,0.582676,0.393069,0.319983,-0.024025,0.204195,0.474883,0.318896,0.713777,0.766077,0.173315,0.599912,0.287696,0.227294,0.391749,4.485616,4.879189
161.252069,185.056778,122.917340,143.567264,189.991487,147.119748,0.165751,0.190114,0.841445,0.109446,0.050600,0.156390,0.240960,-0.070767,0.030840,-0.085505,0.769917,0.481193,0.497170,0.107429,0.581814,0.678813,0.395688,0.322453,0.635293,0.391088,0.288606,14.921954,10.547212
133.140622,196.148236,179.943397,146.713099,204.746424,145.007255,0.073104,0.020444,0.198879,0.057408,0.915101,0.592828,0.867101,0.134542,0.804822,-0.105904,0.906635,0.871843,0.558115,0.060017,0.653850,0.776225,0.608763,0.123010,0.421857,0.448720,0.459763,2.062722,2.377980
154.068656,123.762340,155.943990,220.412914,88.154715,168.968527,0.005333,0.353051,0.904929,0.727265,0.397263,0.700769,0.793637,0.356319,0.486262,0.363887,-0.416088,0.026083,0.114479,0.329356,0.225647,0.571332,0.898473,-0.000010,0.782219,0.845521,0.780865,4.303160,4.079343
160.571182,234.053275,226.234451,206.646203,234.769008,124.657948,0.245248,0.926517,0.665587,0.690749,0.642223,0.135610,0.746373,-0.027570,0.325874,-0.305451,-0.078169,0.283203,0.534179,0.112588,0.714666,0.674002,0.603698,0.342969,0.520817,0.219418,0.404949,47.021913,16.147258
225.863809,161.047212,101.240761,196.105299,103.290628,200.341785,0.123210,0.485915,0.684002,0.532702,0.726262,0.998844,0.432169,0.281925,0.092432,0.419531,0.959054,0.229292,-0.522363,0.658133,0.056738,0.835136,0.532998,-0.618028,0.644126,0.600723,0.104492,7.931778,2.422227
163.823539,150.072937,164.766637,257.418743,172.234775,135.744712,0.556755,0.327306,0.388745,0.913247,0.472227,0.906333,0.900267,0.207529,-0.136393,0.166799,0.752620,0.794179,-0.057301,0.487436,0.619417,0.921849,0.701869,-0.109099,-0.356120,0.098011,-0.251570,11.616090,44.972954
148.814778,202.633171,182.592099,186.355918,182.756803,189.571056,0.444463,0.541835,0.264374,0.542477,0.059605,0.489486,-0.342086,-0.218663,0.253917,-0.189622,0.644752,0.551244,0.733721,0.223805,0.427722,0.683467,0.839043,0.675101,0.249319,0.170784,0.306489,0.215463,4.698909
172.279109,187.455401,141.192262,188.670344,271.469998,140.790900,0.915887,0.363969,0.420363,0.731765,0.145323,0.213245,0.849775,0.706770,0.341009,0.398262,0.514853,0.879340,0.374220,0.160299,0.835854,0.447948,0.813679,-0.297487,0.668949,0.014073,0.332660,28.643622,10.497464
224.431181,123.367211,125.155687,137.135311,193.107756,186.833860,0.541508,0.178080,0.024872,0.743135,0.465661,0.217827,0.298712,0.803010,0.573055,0.533402,0.629098,0.456488,0.011275,0.531052,0.622530,0.896085,0.861192,0.388389,0.859130,0.418914,-0.138669,22.457994,4.308694
176.510239,203.604641,144.146378,177.916991,93.273224,293.298704,0.376346,0.296340,0.854572,0.822308,0.244043,0.784193,0.513277,0.795158,0.504590,-0.556512,0.844603,0.946640,0.792657,0.210506,0.171033,0.770242,-0.034568,0.735447,0.861724,0.510547,0.750851,25.988733,3.531440
